ts_event,open,high,low,close,volume
2016-12-02 00:00:00+00:00,4732.0,4759.0,4707.25,4734.25,224286
2016-12-04 00:00:00+00:00,4719.0,4719.25,4701.5,4714.5,4979
2016-12-05 00:00:00+00:00,4714.25,4795.75,4711.5,4781.5,200439
2016-12-06 00:00:00+00:00,4781.5,4796.5,4767.75,4788.75,170249
2016-12-07 00:00:00+00:00,4788.75,4854.75,4763.5,4843.5,229395
2016-12-08 00:00:00+00:00,4843.25,4869.5,4836.0,4861.0,199720
2016-12-09 00:00:00+00:00,4861.0,4897.5,4852.5,4895.0,85834
2016-12-11 00:00:00+00:00,4899.0,4917.0,4893.75,4901.5,1233
2016-12-12 00:00:00+00:00,4901.5,4903.75,4852.5,4865.5,53682
2016-12-13 00:00:00+00:00,4863.5,4961.5,4862.0,4939.0,233731
2016-12-14 00:00:00+00:00,4938.75,4957.5,4910.5,4930.75,257156
2016-12-15 00:00:00+00:00,4930.5,4961.75,4918.25,4940.25,227677
2016-12-16 00:00:00+00:00,4940.0,4951.75,4904.25,4915.25,182043
2016-12-18 00:00:00+00:00,4915.75,4924.0,4913.25,4922.0,1484
2016-12-19 00:00:00+00:00,4921.75,4966.25,4912.5,4942.0,142369
2016-12-20 00:00:00+00:00,4942.25,4963.25,4938.75,4956.25,109602
2016-12-21 00:00:00+00:00,4956.5,4960.0,4939.25,4947.75,90405
2016-12-22 00:00:00+00:00,4947.75,4953.0,4917.0,4933.25,109475
2016-12-23 00:00:00+00:00,4933.25,4943.75,4922.75,4941.0,66545
2016-12-26 00:00:00+00:00,4942.0,4944.75,4940.0,4942.75,513
2016-12-27 00:00:00+00:00,4943.0,4994.5,4940.25,4963.25,98380
2016-12-28 00:00:00+00:00,4963.0,4979.25,4920.25,4926.0,132330
2016-12-29 00:00:00+00:00,4926.0,4933.5,4901.25,4918.75,121025
2016-12-30 00:00:00+00:00,4918.75,4940.0,4850.0,4862.25,185535
2017-01-02 00:00:00+00:00,4876.75,4892.5,4876.75,4888.0,2652
2017-01-03 00:00:00+00:00,4888.25,4927.5,4878.0,4904.5,213608
2017-01-04 00:00:00+00:00,4904.25,4942.5,4904.0,4933.0,167916
2017-01-05 00:00:00+00:00,4933.25,4964.25,4920.5,4960.5,165934
2017-01-06 00:00:00+00:00,4960.25,5017.5,4952.5,5004.75,181801
2017-01-08 00:00:00+00:00,5004.5,5010.5,5002.5,5010.25,1298
2017-01-09 00:00:00+00:00,5010.25,5029.5,5003.0,5016.75,145224
2017-01-10 00:00:00+00:00,5016.5,5047.0,5007.25,5032.0,152406
2017-01-11 00:00:00+00:00,5032.0,5048.25,5007.5,5042.25,217582
2017-01-12 00:00:00+00:00,5042.25,5044.25,4990.25,5037.75,211241
2017-01-13 00:00:00+00:00,5037.75,5063.25,5036.25,5060.5,135043
2017-01-15 00:00:00+00:00,5056.25,5059.0,5049.0,5051.0,1410
2017-01-16 00:00:00+00:00,5050.75,5055.75,5044.25,5051.5,17355
2017-01-17 00:00:00+00:00,5051.5,5053.5,5025.0,5041.75,179725
2017-01-18 00:00:00+00:00,5041.5,5057.25,5034.0,5055.0,158883
2017-01-19 00:00:00+00:00,5055.0,5074.75,5036.5,5056.75,184575
2017-01-20 00:00:00+00:00,5057.0,5083.0,5044.75,5061.0,214341
2017-01-22 00:00:00+00:00,5059.0,5059.75,5044.0,5044.75,2329
2017-01-23 00:00:00+00:00,5044.75,5069.75,5030.25,5064.25,179654
2017-01-24 00:00:00+00:00,5064.25,5104.25,5060.0,5103.25,139278
2017-01-25 00:00:00+00:00,5103.5,5150.0,5100.0,5147.0,152528
2017-01-26 00:00:00+00:00,5147.0,5168.5,5139.25,5144.0,174318
2017-01-27 00:00:00+00:00,5144.0,5167.5,5141.0,5165.0,135731
2017-01-29 00:00:00+00:00,5146.25,5152.75,5144.0,5146.5,2947
2017-01-30 00:00:00+00:00,5146.5,5154.5,5094.5,5122.75,243122
2017-01-31 00:00:00+00:00,5122.75,5135.0,5083.25,5127.0,212358
2017-02-01 00:00:00+00:00,5127.0,5158.25,5123.0,5140.75,234339
2017-02-02 00:00:00+00:00,5140.75,5157.5,5119.5,5129.0,209350
2017-02-03 00:00:00+00:00,5128.75,5162.25,5119.75,5158.0,179776
2017-02-05 00:00:00+00:00,5157.25,5160.0,5149.0,5150.0,1655
2017-02-06 00:00:00+00:00,5149.75,5163.5,5140.25,5159.0,142070
2017-02-07 00:00:00+00:00,5159.0,5192.0,5154.25,5175.0,160402
2017-02-08 00:00:00+00:00,5175.0,5197.0,5163.5,5190.5,165055
2017-02-09 00:00:00+00:00,5190.5,5219.25,5186.25,5212.0,156916
2017-02-10 00:00:00+00:00,5212.25,5232.5,5210.0,5227.25,146078
2017-02-12 00:00:00+00:00,5229.25,5232.5,5226.75,5232.5,1568
2017-02-13 00:00:00+00:00,5232.5,5261.5,5227.25,5258.75,138231
2017-02-14 00:00:00+00:00,5258.5,5278.0,5239.75,5272.75,166642
2017-02-15 00:00:00+00:00,5272.75,5313.5,5265.25,5308.25,165253
2017-02-16 00:00:00+00:00,5308.25,5317.0,5288.5,5297.5,203569
2017-02-17 00:00:00+00:00,5297.25,5328.75,5286.75,5328.5,169189
2017-02-19 00:00:00+00:00,5323.5,5325.25,5321.25,5322.25,1415
2017-02-20 00:00:00+00:00,5322.5,5345.5,5320.5,5338.5,27554
2017-02-21 00:00:00+00:00,5338.5,5353.75,5331.75,5344.75,157891
2017-02-22 00:00:00+00:00,5344.5,5355.5,5336.25,5351.5,155078
2017-02-23 00:00:00+00:00,5351.25,5361.25,5310.75,5324.5,238576
2017-02-24 00:00:00+00:00,5324.75,5344.5,5299.0,5342.75,210608
2017-02-26 00:00:00+00:00,5340.0,5351.0,5337.25,5349.0,2010
2017-02-27 00:00:00+00:00,5349.25,5352.5,5323.25,5344.5,152556
2017-02-28 00:00:00+00:00,5344.75,5350.0,5317.0,5332.75,168520
2017-03-01 00:00:00+00:00,5332.75,5400.0,5332.75,5387.5,236158
2017-03-02 00:00:00+00:00,5387.25,5393.75,5356.25,5360.0,200974
2017-03-03 00:00:00+00:00,5360.0,5373.5,5344.25,5372.75,173236
2017-03-05 00:00:00+00:00,5369.0,5374.5,5348.0,5348.75,3863
2017-03-06 00:00:00+00:00,5348.75,5369.0,5339.0,5358.25,159879
2017-03-07 00:00:00+00:00,5357.75,5374.25,5341.5,5345.0,175833
2017-03-08 00:00:00+00:00,5345.0,5377.25,5333.75,5364.0,217589
2017-03-09 00:00:00+00:00,5364.0,5372.5,5335.5,5371.75,223943
2017-03-10 00:00:00+00:00,5371.25,5395.25,5363.0,5382.0,83639
2017-03-12 00:00:00+00:00,5381.0,5383.0,5371.75,5373.5,519
2017-03-14 00:00:00+00:00,5394.0,5396.5,5360.0,5380.5,32841
2017-03-15 00:00:00+00:00,5385.5,5431.5,5380.0,5421.75,213536
2017-03-16 00:00:00+00:00,5422.0,5440.0,5402.25,5414.0,173496
2017-03-17 00:00:00+00:00,5414.0,5425.25,5406.5,5409.25,140047
2017-03-19 00:00:00+00:00,5407.25,5409.0,5402.5,5406.75,1892
2017-03-20 00:00:00+00:00,5406.25,5428.0,5396.0,5416.25,144224
2017-03-21 00:00:00+00:00,5416.5,5441.0,5327.25,5331.0,416161
2017-03-22 00:00:00+00:00,5330.75,5376.25,5315.0,5376.0,333270
2017-03-23 00:00:00+00:00,5375.75,5378.5,5347.25,5362.25,269626
2017-03-24 00:00:00+00:00,5362.25,5395.0,5347.5,5373.0,291821
2017-03-26 00:00:00+00:00,5360.0,5360.25,5340.5,5348.0,8140
2017-03-27 00:00:00+00:00,5348.0,5389.75,5317.25,5387.75,271647
2017-03-28 00:00:00+00:00,5387.5,5424.75,5363.5,5411.25,242672
2017-03-29 00:00:00+00:00,5411.5,5438.25,5404.75,5437.25,172250
2017-03-30 00:00:00+00:00,5437.25,5451.0,5426.5,5435.25,162460
2017-03-31 00:00:00+00:00,5435.25,5452.75,5421.0,5435.75,165423
2017-04-02 00:00:00+00:00,5436.75,5444.25,5435.5,5441.0,2005
2017-04-03 00:00:00+00:00,5441.0,5455.0,5403.25,5432.75,262011
2017-04-04 00:00:00+00:00,5432.5,5448.0,5406.75,5445.75,194780
2017-04-05 00:00:00+00:00,5445.75,5481.25,5409.0,5411.5,298258
2017-04-06 00:00:00+00:00,5411.25,5437.25,5390.0,5422.75,285850
2017-04-07 00:00:00+00:00,5423.0,5436.0,5382.75,5420.75,240923
2017-04-09 00:00:00+00:00,5420.75,5425.75,5417.0,5421.5,1845
2017-04-10 00:00:00+00:00,5421.5,5443.75,5405.75,5422.5,197387
2017-04-11 00:00:00+00:00,5422.25,5426.5,5358.0,5397.25,327244
2017-04-12 00:00:00+00:00,5397.0,5412.75,5369.0,5371.75,251212
2017-04-13 00:00:00+00:00,5371.75,5399.5,5347.5,5357.5,276736
2017-04-16 00:00:00+00:00,5352.75,5356.75,5350.0,5352.75,2543
2017-04-17 00:00:00+00:00,5352.75,5399.5,5347.75,5397.0,146424
2017-04-18 00:00:00+00:00,5397.0,5405.25,5375.5,5395.0,246123
2017-04-19 00:00:00+00:00,5394.75,5430.75,5390.0,5399.5,214283
2017-04-20 00:00:00+00:00,5399.25,5454.75,5396.0,5447.5,232407
2017-04-21 00:00:00+00:00,5447.5,5454.75,5427.5,5436.0,186230
2017-04-23 00:00:00+00:00,5471.0,5499.5,5471.0,5488.0,10360
2017-04-24 00:00:00+00:00,5487.75,5512.75,5482.75,5500.5,201950
2017-04-25 00:00:00+00:00,5500.25,5557.25,5500.0,5546.75,169624
2017-04-26 00:00:00+00:00,5547.0,5562.5,5534.25,5538.5,221228
2017-04-27 00:00:00+00:00,5538.25,5599.0,5535.5,5588.0,195198
2017-04-28 00:00:00+00:00,5588.25,5597.75,5571.75,5581.0,180844
2017-04-30 00:00:00+00:00,5581.0,5583.5,5573.5,5578.75,1865
2017-05-01 00:00:00+00:00,5578.75,5637.25,5578.25,5631.25,163257
2017-05-02 00:00:00+00:00,5630.75,5641.75,5616.25,5624.5,169073
2017-05-03 00:00:00+00:00,5624.5,5631.0,5606.0,5620.0,203399
2017-05-04 00:00:00+00:00,5619.75,5634.0,5603.75,5624.0,220141
2017-05-05 00:00:00+00:00,5624.0,5649.5,5612.5,5649.0,164322
2017-05-07 00:00:00+00:00,5658.25,5660.5,5641.25,5643.75,5373
2017-05-08 00:00:00+00:00,5643.75,5656.25,5634.5,5654.25,157016
2017-05-09 00:00:00+00:00,5654.25,5687.75,5650.75,5669.25,193143
2017-05-10 00:00:00+00:00,5669.0,5679.75,5658.25,5674.25,171284
2017-05-11 00:00:00+00:00,5674.25,5675.25,5636.25,5670.0,234961
2017-05-12 00:00:00+00:00,5670.0,5689.75,5656.5,5689.5,180972
2017-05-14 00:00:00+00:00,5689.5,5692.5,5687.0,5691.25,2161
2017-05-15 00:00:00+00:00,5691.0,5706.5,5682.5,5704.25,178300
2017-05-16 00:00:00+00:00,5704.25,5727.25,5696.25,5701.5,189835
2017-05-17 00:00:00+00:00,5701.25,5708.75,5573.75,5589.75,499157
2017-05-18 00:00:00+00:00,5590.0,5648.5,5550.5,5632.75,518145
2017-05-19 00:00:00+00:00,5632.25,5676.5,5622.0,5655.25,287852
2017-05-21 00:00:00+00:00,5652.75,5661.0,5651.25,5657.5,2586
2017-05-22 00:00:00+00:00,5657.5,5705.75,5648.75,5690.0,199999
2017-05-23 00:00:00+00:00,5690.25,5718.5,5690.25,5709.25,213712
2017-05-24 00:00:00+00:00,5709.25,5736.5,5705.25,5735.25,188266
2017-05-25 00:00:00+00:00,5735.5,5795.5,5735.25,5783.75,239626
2017-05-26 00:00:00+00:00,5783.5,5796.5,5772.75,5795.5,160256
2017-05-28 00:00:00+00:00,5793.0,5803.5,5792.5,5798.75,2135
2017-05-29 00:00:00+00:00,5798.5,5802.0,5792.0,5793.5,16301
2017-05-30 00:00:00+00:00,5793.75,5802.75,5778.25,5795.25,179329
2017-05-31 00:00:00+00:00,5795.25,5819.25,5763.75,5800.75,320246
2017-06-01 00:00:00+00:00,5800.75,5827.75,5780.5,5823.5,259886
2017-06-02 00:00:00+00:00,5823.5,5886.75,5823.25,5885.25,291973
2017-06-04 00:00:00+00:00,5878.25,5884.25,5875.5,5878.25,2201
2017-06-05 00:00:00+00:00,5878.0,5891.25,5872.75,5882.75,172116
2017-06-06 00:00:00+00:00,5882.75,5893.25,5848.5,5865.75,249775
2017-06-07 00:00:00+00:00,5865.75,5884.75,5845.75,5879.5,268998
2017-06-08 00:00:00+00:00,5879.5,5897.75,5853.5,5872.75,220869
2017-06-09 00:00:00+00:00,5873.0,5898.75,5660.25,5737.25,295987
2017-06-11 00:00:00+00:00,5740.5,5746.5,5728.0,5733.75,2026
2017-06-12 00:00:00+00:00,5741.75,5746.5,5643.25,5722.5,526091
2017-06-13 00:00:00+00:00,5722.5,5768.5,5716.0,5761.5,320102
2017-06-14 00:00:00+00:00,5761.75,5789.0,5687.0,5711.75,391218
2017-06-15 00:00:00+00:00,5711.75,5718.75,5641.25,5708.75,405683
2017-06-16 00:00:00+00:00,5709.0,5727.5,5661.0,5691.75,344143
2017-06-18 00:00:00+00:00,5694.25,5694.25,5683.25,5691.75,2442
2017-06-19 00:00:00+00:00,5691.5,5782.5,5689.5,5776.75,268888
2017-06-20 00:00:00+00:00,5776.75,5784.0,5726.75,5731.75,289315
2017-06-21 00:00:00+00:00,5731.75,5796.5,5699.0,5791.5,317386
2017-06-22 00:00:00+00:00,5791.75,5814.5,5770.75,5791.25,232051
2017-06-23 00:00:00+00:00,5791.25,5815.5,5763.0,5805.5,211393
2017-06-25 00:00:00+00:00,5803.0,5807.25,5795.25,5803.5,1698
2017-06-26 00:00:00+00:00,5804.0,5852.0,5768.0,5780.0,306869
2017-06-27 00:00:00+00:00,5780.5,5784.0,5666.0,5670.5,405205
2017-06-28 00:00:00+00:00,5670.5,5776.0,5632.0,5772.0,392837
2017-06-29 00:00:00+00:00,5772.0,5774.75,5601.0,5645.25,596747
2017-06-30 00:00:00+00:00,5645.25,5686.5,5623.5,5657.5,329650
2017-07-02 00:00:00+00:00,5658.0,5673.75,5656.25,5664.75,2601
2017-07-03 00:00:00+00:00,5665.0,5690.75,5578.0,5589.0,226047
2017-07-04 00:00:00+00:00,5589.25,5618.5,5560.25,5577.0,53704
2017-07-05 00:00:00+00:00,5577.25,5667.75,5567.0,5650.0,333194
2017-07-06 00:00:00+00:00,5649.75,5650.5,5580.0,5602.25,365236
2017-07-07 00:00:00+00:00,5601.5,5676.5,5591.5,5657.25,265192
2017-07-09 00:00:00+00:00,5663.0,5664.75,5656.0,5663.25,1696
2017-07-10 00:00:00+00:00,5663.25,5711.5,5650.0,5698.0,237894
2017-07-11 00:00:00+00:00,5697.75,5723.75,5667.5,5718.75,279274
2017-07-12 00:00:00+00:00,5719.0,5791.25,5712.75,5791.25,262502
2017-07-13 00:00:00+00:00,5791.0,5812.0,5777.25,5799.0,240052
2017-07-14 00:00:00+00:00,5799.0,5847.75,5787.75,5847.0,225327
2017-07-16 00:00:00+00:00,5843.5,5858.75,5843.25,5848.0,2330
2017-07-17 00:00:00+00:00,5848.25,5863.75,5831.25,5857.0,215720
2017-07-18 00:00:00+00:00,5857.0,5898.5,5820.25,5892.5,246429
2017-07-19 00:00:00+00:00,5892.25,5925.0,5892.0,5921.25,229999
2017-07-20 00:00:00+00:00,5921.0,5938.5,5897.0,5919.75,264752
2017-07-21 00:00:00+00:00,5920.0,5929.5,5890.5,5923.0,235383
2017-07-23 00:00:00+00:00,5919.25,5922.0,5916.5,5916.5,1527
2017-07-24 00:00:00+00:00,5917.0,5954.75,5905.0,5928.0,189261
2017-07-25 00:00:00+00:00,5928.25,5946.25,5915.75,5935.75,235195
2017-07-26 00:00:00+00:00,5936.0,5969.75,5927.0,5968.5,191952
2017-07-27 00:00:00+00:00,5968.5,5995.75,5844.75,5891.25,528470
2017-07-28 00:00:00+00:00,5891.25,5918.25,5850.0,5913.0,332838
2017-07-30 00:00:00+00:00,5910.0,5912.0,5902.0,5904.25,2327
2017-07-31 00:00:00+00:00,5904.25,5933.5,5870.25,5881.5,277936
2017-08-01 00:00:00+00:00,5881.5,5936.75,5878.5,5934.25,231238
2017-08-02 00:00:00+00:00,5934.5,5947.5,5856.25,5910.0,382800
2017-08-03 00:00:00+00:00,5910.0,5924.5,5877.25,5885.25,288962
2017-08-04 00:00:00+00:00,5885.25,5912.0,5874.25,5897.0,251715
2017-08-06 00:00:00+00:00,5900.0,5906.75,5898.0,5904.75,1156
2017-08-07 00:00:00+00:00,5905.0,5937.75,5899.75,5934.75,162881
2017-08-08 00:00:00+00:00,5934.75,5972.75,5895.25,5901.25,304659
2017-08-09 00:00:00+00:00,5901.25,5924.5,5861.75,5919.75,368753
2017-08-10 00:00:00+00:00,5919.5,5922.5,5764.25,5774.25,542480
2017-08-11 00:00:00+00:00,5774.0,5845.75,5761.0,5837.25,389561
2017-08-13 00:00:00+00:00,5837.25,5862.25,5837.25,5862.0,5309
2017-08-14 00:00:00+00:00,5862.0,5922.75,5861.5,5921.5,258388
2017-08-15 00:00:00+00:00,5921.75,5945.0,5895.5,5905.75,244948
2017-08-16 00:00:00+00:00,5905.75,5949.5,5902.0,5909.0,289531
2017-08-17 00:00:00+00:00,5909.0,5923.75,5786.5,5794.0,499439
2017-08-18 00:00:00+00:00,5794.25,5835.0,5772.5,5797.0,438859
2017-08-20 00:00:00+00:00,5805.0,5816.75,5800.5,5807.75,3401
2017-08-21 00:00:00+00:00,5807.5,5808.0,5752.25,5799.75,356105
2017-08-22 00:00:00+00:00,5800.0,5884.0,5800.0,5880.0,305200
2017-08-23 00:00:00+00:00,5880.0,5881.0,5829.0,5832.5,301238
2017-08-24 00:00:00+00:00,5832.75,5874.25,5803.25,5843.25,359705
2017-08-25 00:00:00+00:00,5843.5,5874.0,5816.5,5825.25,296581
2017-08-27 00:00:00+00:00,5819.75,5824.5,5805.5,5820.25,3127
2017-08-28 00:00:00+00:00,5820.25,5856.0,5788.25,5809.5,226107
2017-08-29 00:00:00+00:00,5809.25,5879.75,5777.25,5877.25,322026
2017-08-30 00:00:00+00:00,5877.25,5944.0,5862.5,5942.25,270653
2017-08-31 00:00:00+00:00,5942.25,6001.0,5938.0,6000.0,271214
2017-09-01 00:00:00+00:00,5999.75,6019.75,5973.25,5986.5,226678
2017-09-03 00:00:00+00:00,5956.5,5967.5,5950.0,5960.75,7288
2017-09-04 00:00:00+00:00,5961.0,5982.25,5946.5,5980.5,44243
2017-09-05 00:00:00+00:00,5980.5,5984.75,5889.5,5935.0,424995
2017-09-06 00:00:00+00:00,5934.5,5965.75,5909.25,5944.75,318885
2017-09-07 00:00:00+00:00,5944.5,5981.5,5942.25,5963.75,260276
2017-09-08 00:00:00+00:00,5964.0,5966.75,5907.5,5918.75,126405
2017-09-10 00:00:00+00:00,5928.75,5946.75,5928.75,5940.5,2819
2017-09-11 00:00:00+00:00,5948.0,6000.25,5947.75,5994.75,178081
2017-09-12 00:00:00+00:00,5994.75,6012.25,5975.25,6006.5,239811
2017-09-13 00:00:00+00:00,6006.5,6012.0,5983.5,6002.25,192769
2017-09-14 00:00:00+00:00,6002.25,6007.75,5948.0,5953.75,254226
2017-09-15 00:00:00+00:00,5953.75,6015.75,5953.0,5997.75,251833
2017-09-17 00:00:00+00:00,5999.25,6004.5,5996.5,6003.5,2538
2017-09-18 00:00:00+00:00,6003.25,6018.25,5967.25,5989.75,227450
2017-09-19 00:00:00+00:00,5989.5,6004.75,5975.0,5992.0,208164
2017-09-20 00:00:00+00:00,5992.0,6000.5,5930.5,5976.75,345667
2017-09-21 00:00:00+00:00,5977.0,5979.25,5919.25,5941.5,340969
2017-09-22 00:00:00+00:00,5941.25,5943.25,5911.0,5936.25,268234
2017-09-24 00:00:00+00:00,5930.75,5952.75,5929.5,5950.5,4148
2017-09-25 00:00:00+00:00,5950.25,5954.25,5842.0,5874.5,438890
2017-09-26 00:00:00+00:00,5874.5,5912.5,5862.75,5892.0,337836
2017-09-27 00:00:00+00:00,5892.0,5963.0,5886.5,5938.25,348786
2017-09-28 00:00:00+00:00,5938.25,5948.25,5911.25,5934.25,265883
2017-09-29 00:00:00+00:00,5934.0,5985.5,5933.0,5980.0,264396
2017-10-01 00:00:00+00:00,5984.0,5999.5,5982.25,5993.5,5848
2017-10-02 00:00:00+00:00,5993.25,6009.75,5958.5,5981.5,264039
2017-10-03 00:00:00+00:00,5981.5,6004.75,5978.75,5993.75,207457
2017-10-04 00:00:00+00:00,5993.75,6015.5,5979.5,6004.75,233158
2017-10-05 00:00:00+00:00,6005.0,6068.0,6001.0,6063.5,252696
2017-10-06 00:00:00+00:00,6063.5,6071.5,6037.5,6066.0,228940
2017-10-08 00:00:00+00:00,6062.5,6070.0,6059.5,6069.25,2354
2017-10-09 00:00:00+00:00,6069.25,6084.0,6054.75,6064.0,154406
2017-10-10 00:00:00+00:00,6064.0,6088.5,6039.0,6066.25,237020
2017-10-11 00:00:00+00:00,6066.25,6086.0,6053.25,6082.25,180593
2017-10-12 00:00:00+00:00,6082.25,6097.0,6066.5,6071.5,199686
2017-10-13 00:00:00+00:00,6071.75,6104.0,6068.5,6099.5,176558
2017-10-15 00:00:00+00:00,6101.5,6107.25,6099.0,6105.25,2459
2017-10-16 00:00:00+00:00,6105.25,6122.5,6098.0,6122.0,166219
2017-10-17 00:00:00+00:00,6122.0,6128.75,6105.0,6128.25,154412
2017-10-18 00:00:00+00:00,6128.0,6132.75,6108.0,6117.25,180286
2017-10-19 00:00:00+00:00,6117.25,6118.75,6051.25,6095.0,331632
2017-10-20 00:00:00+00:00,6095.0,6129.5,6090.5,6109.25,217975
2017-10-22 00:00:00+00:00,6109.5,6128.0,6109.25,6120.75,3879
2017-10-23 00:00:00+00:00,6120.25,6124.25,6060.5,6069.75,242733
2017-10-24 00:00:00+00:00,6069.75,6092.5,6057.0,6076.0,231978
2017-10-25 00:00:00+00:00,6075.75,6087.5,6011.0,6060.0,435317
2017-10-26 00:00:00+00:00,6059.75,6096.25,6035.0,6090.5,317208
2017-10-27 00:00:00+00:00,6090.25,6225.75,6078.75,6214.5,423124
2017-10-29 00:00:00+00:00,6209.5,6220.5,6206.0,6208.25,4234
2017-10-30 00:00:00+00:00,6208.5,6251.5,6202.25,6221.25,352171
2017-10-31 00:00:00+00:00,6221.25,6258.75,6220.25,6253.25,239377
2017-11-01 00:00:00+00:00,6253.5,6284.5,6223.5,6232.5,344983
2017-11-02 00:00:00+00:00,6232.5,6263.0,6192.5,6255.0,350973
2017-11-03 00:00:00+00:00,6254.75,6296.75,6236.0,6288.5,296930
2017-11-05 00:00:00+00:00,6285.25,6297.75,6284.0,6294.5,2477
2017-11-06 00:00:00+00:00,6294.5,6317.5,6268.0,6311.75,207627
2017-11-07 00:00:00+00:00,6311.5,6331.5,6296.25,6304.75,282944
2017-11-08 00:00:00+00:00,6305.0,6345.5,6302.25,6341.0,215065
2017-11-09 00:00:00+00:00,6341.0,6351.5,6244.75,6309.75,550483
2017-11-10 00:00:00+00:00,6309.5,6321.0,6281.0,6307.5,262650
2017-11-12 00:00:00+00:00,6312.5,6319.5,6311.25,6319.0,1808
2017-11-13 00:00:00+00:00,6319.0,6325.0,6281.0,6308.25,227211
2017-11-14 00:00:00+00:00,6308.5,6318.25,6262.75,6289.75,340081
2017-11-15 00:00:00+00:00,6289.5,6290.0,6230.75,6263.5,396584
2017-11-16 00:00:00+00:00,6263.5,6358.5,6262.75,6347.75,329816
2017-11-17 00:00:00+00:00,6347.5,6351.75,6308.5,6309.75,270118
2017-11-19 00:00:00+00:00,6312.0,6319.5,6305.5,6313.25,2969
2017-11-20 00:00:00+00:00,6313.25,6329.25,6291.25,6315.25,200391
2017-11-21 00:00:00+00:00,6314.5,6385.25,6311.25,6383.25,215593
2017-11-22 00:00:00+00:00,6383.25,6395.25,6375.25,6390.25,187715
2017-11-23 00:00:00+00:00,6390.5,6398.0,6375.75,6382.75,28891
2017-11-24 00:00:00+00:00,6382.5,6416.0,6381.75,6414.5,86626
2017-11-26 00:00:00+00:00,6414.25,6419.5,6411.5,6416.75,1983
2017-11-27 00:00:00+00:00,6416.75,6424.5,6394.75,6407.0,201667
2017-11-28 00:00:00+00:00,6407.0,6429.5,6388.75,6420.75,301868
2017-11-29 00:00:00+00:00,6420.75,6428.5,6283.0,6307.25,619107
2017-11-30 00:00:00+00:00,6307.5,6377.5,6289.0,6358.0,454054
2017-12-01 00:00:00+00:00,6358.5,6369.0,6246.0,6344.75,599731
2017-12-03 00:00:00+00:00,6371.0,6391.75,6368.5,6380.5,7451
2017-12-04 00:00:00+00:00,6380.5,6385.0,6250.75,6267.75,513511
2017-12-05 00:00:00+00:00,6267.25,6339.75,6231.75,6275.25,437953
2017-12-06 00:00:00+00:00,6275.5,6307.0,6232.5,6303.0,356991
2017-12-07 00:00:00+00:00,6303.25,6335.5,6288.75,6328.5,289598
2017-12-08 00:00:00+00:00,6328.5,6379.0,6320.5,6343.75,112595
2017-12-10 00:00:00+00:00,6343.0,6352.0,6343.0,6348.75,1062
2017-12-11 00:00:00+00:00,6367.75,6427.75,6359.0,6420.25,181853
2017-12-12 00:00:00+00:00,6421.0,6426.25,6390.0,6397.0,231398
2017-12-13 00:00:00+00:00,6397.25,6437.75,6383.0,6420.5,278260
2017-12-14 00:00:00+00:00,6420.5,6443.75,6402.5,6409.0,252795
2017-12-15 00:00:00+00:00,6409.25,6502.75,6400.75,6500.0,279610
2017-12-17 00:00:00+00:00,6498.0,6514.5,6497.5,6512.5,3435
2017-12-18 00:00:00+00:00,6512.25,6542.0,6509.25,6537.0,217078
2017-12-19 00:00:00+00:00,6536.75,6545.75,6479.75,6509.75,267793
2017-12-20 00:00:00+00:00,6509.25,6529.0,6463.25,6485.0,266437
2017-12-21 00:00:00+00:00,6484.75,6520.75,6478.0,6495.5,206027
2017-12-22 00:00:00+00:00,6495.25,6501.75,6467.5,6483.25,152226
2017-12-25 00:00:00+00:00,6482.5,6491.5,6482.5,6490.75,923
2017-12-26 00:00:00+00:00,6490.75,6492.0,6432.25,6463.0,130471
2017-12-27 00:00:00+00:00,6462.75,6475.5,6442.0,6454.25,155464
2017-12-28 00:00:00+00:00,6454.5,6477.5,6442.25,6448.5,132165
2017-12-29 00:00:00+00:00,6448.5,6467.75,6383.25,6385.0,203765
2018-01-01 00:00:00+00:00,6405.0,6417.25,6401.5,6417.0,2705
2018-01-02 00:00:00+00:00,6416.75,6523.25,6397.75,6516.75,254986
2018-01-03 00:00:00+00:00,6516.5,6591.25,6516.25,6584.75,221080
2018-01-04 00:00:00+00:00,6584.5,6617.5,6580.75,6604.75,251725
2018-01-05 00:00:00+00:00,6605.0,6671.0,6599.75,6665.75,208154
2018-01-07 00:00:00+00:00,6667.75,6681.25,6666.0,6673.5,3507
2018-01-08 00:00:00+00:00,6673.5,6693.25,6653.25,6691.75,190239
2018-01-09 00:00:00+00:00,6691.75,6707.25,6667.25,6684.25,270413
2018-01-10 00:00:00+00:00,6684.5,6686.0,6628.25,6674.75,315537
2018-01-11 00:00:00+00:00,6675.0,6728.75,6664.25,6719.75,224447
2018-01-12 00:00:00+00:00,6719.5,6777.75,6703.25,6772.0,271123
2018-01-14 00:00:00+00:00,6781.5,6789.0,6776.0,6787.25,2261
2018-01-15 00:00:00+00:00,6786.75,6798.5,6773.0,6778.75,36755
2018-01-16 00:00:00+00:00,6779.0,6845.75,6729.25,6751.25,477751
2018-01-17 00:00:00+00:00,6751.5,6834.25,6749.25,6830.75,352163
2018-01-18 00:00:00+00:00,6831.0,6838.0,6796.0,6821.25,312231
2018-01-19 00:00:00+00:00,6821.25,6857.0,6801.5,6850.0,308688
